x-axis,y-axis,z-axis,|time
-0.612915625|,-6.4356140625,-6.89530078125,|0.628766670999994
-0.612915625|,-6.4356140625,-6.89530078125,|0.6295230209999545
-0.612915625|,-6.4356140625,-6.89530078125,|0.630026194999914
-0.612915625|,-6.4356140625,-6.89530078125,|0.6304555159999836
-0.612915625|,-6.4356140625,-6.89530078125,|0.6308675440000115
-0.612915625|,-6.4356140625,-6.89530078125,|0.6312871249999716
-0.612915625|,-6.4356140625,-6.89530078125,|0.6317270179999923
-0.612915625|,-6.4356140625,-6.89530078125,|0.6322251409999353
-0.612915625|,-6.282385156249999,-6.89530078125,|0.6327396689999887
-0.612915625|,-6.282385156249999,-6.89530078125,|0.6332875819999799
-0.612915625|,-6.282385156249999,-7.048529687499999,|0.6338995059999206
-0.612915625|,-6.282385156249999,-7.048529687499999,|0.6344260129999384
-0.612915625|,-6.282385156249999,-6.89530078125,|0.6349520520000169
-0.612915625|,-6.282385156249999,-6.89530078125,|0.6355006420000109
-0.612915625|,-6.282385156249999,-6.89530078125,|0.6359648579999657
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6365099070000042
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6370453729999781
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6375687549999611
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6381704179999588
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6387611440000001
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6393659839999373
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6399918659999457
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6406850909999093
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6412737329999345
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6417701369999804
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6422757589999719
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6427014329999565
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6431104409999762
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.643533146999971
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6439987689999498
-0.7661445312499999|,-6.4356140625,-6.742071875,|0.6447296499999311
-0.7661445312499999|,-6.4356140625,-6.742071875,|0.6454181880000078
-0.7661445312499999|,-6.4356140625,-6.742071875,|0.6460717779999641
-0.7661445312499999|,-6.4356140625,-6.742071875,|0.6467113049999398
-0.7661445312499999|,-6.282385156249999,-6.742071875,|0.6473183329999301
-0.7661445312499999|,-6.282385156249999,-6.742071875,|0.6478317159999278
-0.7661445312499999|,-6.282385156249999,-6.742071875,|0.6483356189999085
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6488341059999811
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6492843629999925
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6497171729999991
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6501306599999452
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6505828449999171
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6510686240000041
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.651634974999979
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6523493969999663
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6529644459999417
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.653541994999955
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6541508450000038
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6547359459999598
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.65525297399995
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6557676059999267
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6563352590000022
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6571235879999904
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.657937177000008
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.658683214000007
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.659331282999915
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6599771129999681
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6607044529999939
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6613428859999431
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6619254869999622
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.662529338000013
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6631589689999373
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6637799549999954
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6644553159999305
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6650145309999971
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6655617159999565
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6660965559999568
-0.7661445312499999|,-6.282385156249999,-6.89530078125,|0.6666055119999328
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6671032689999947
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6676402449999159
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6683205539999335
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.669093934999978
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.669953095999972
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6706753839999919
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6713947539999481
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6720616779999773
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.672786933999987
-0.7661445312499999|,-6.4356140625,-6.89530078125,|0.6735843769999974
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6744135389999428
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6751061389999222
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6756563440000036
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.676230923999924
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6768010249999179
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6773447189999615
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6778490909999846
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6783758589999707
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6789381999999478
-0.7661445312499999|,-6.4356140625,-7.201758593749999,|0.6796213729999181
-0.7661445312499999|,-6.4356140625,-7.201758593749999,|0.6803400139999667
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6809701669999413
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6815755799999579
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6821890659999781
-0.7661445312499999|,-6.4356140625,-7.048529687499999,|0.6827410939999936
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6831901539999308
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.683607077999909
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6840181179999263
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6845071249999819
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6851593609999327
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6858728989999463
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6865608109999357
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6871994529999483
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.687823511999909
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.688397049999935
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6888494439999704
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6893099619999248
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6898323020000134
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6903891219999423
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6909211500000083
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6913911990000088
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6918722379999735
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6923954119999962
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6928370759999325
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6932585839999774
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.6936735299999555
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6940861319999385
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6947628460000033
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6953658119999773
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.695892683000011
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6964360139999144
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.6969462189999831
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.6974109039999803
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.6978303280000091
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.698242305000008
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.6986554279999382
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6990643839999393
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.6995045889999574
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.7000346899999386
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.7006317179999542
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.701126142000021
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.70161249399996
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.7020976989999781
-0.7661445312499999|,-6.58884296875,-7.201758593749999,|0.7025232170000208
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.7029398299999912
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.7033512849999397
-0.7661445312499999|,-6.742071875,-7.201758593749999,|0.7037650329999678
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.7041767489999984
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.7046685689999777
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.7052426809999588
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.7057704899999635
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.706263976999935
-0.7661445312499999|,-6.742071875,-7.048529687499999,|0.7067535049999378
-0.7661445312499999|,-6.742071875,-7.048529687499999,|0.7072275649999256
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.7076500099999521
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.7080624559999933
-0.7661445312499999|,-6.58884296875,-7.048529687499999,|0.7085587550000128
-0.612915625|,-6.742071875,-7.048529687499999,|0.7089940129999377
-0.612915625|,-6.742071875,-7.048529687499999,|0.7094089579999263
-0.612915625|,-6.742071875,-7.048529687499999,|0.7098623409999618
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7104102539999531
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7109626469999739
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7115663409999797
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7121067030000177
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7126277410000057
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7130565410000145
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7134813299999223
-0.612915625|,-6.58884296875,-7.048529687499999,|0.713904556999978
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7143190339999137
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7147725209999862
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7153078819999337
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7157302749999417
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7160895439999422
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7165706349999255
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7171062569999549
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7175250559999995
-0.612915625|,-6.58884296875,-7.048529687499999,|0.717884220999963
-0.612915625|,-6.58884296875,-7.048529687499999,|0.7182389590000184
-0.612915625|,-6.58884296875,-3.21780703125,|0.7185930709999866
-10.1131078125|,-12.564770312499999,-3.21780703125,|0.7189484859999311
-10.1131078125|,-12.564770312499999,-3.21780703125,|0.7193041089999497
-10.1131078125|,-12.564770312499999,-3.21780703125,|0.7196598360000053
6.58884296875|,15.322890625,4.44363828125,|0.7200124379999124
6.58884296875|,15.322890625,4.44363828125,|0.72044795599993
6.58884296875|,15.322890625,4.44363828125,|0.7209847759999093
19.46007109375|,14.403517187499999,-2.6048914062499997,|0.7214690439999458
19.46007109375|,14.403517187499999,-2.6048914062499997,|0.7218559689999893
19.46007109375|,14.403517187499999,-2.6048914062499997,|0.722233674999984
17.161637499999998|,18.84715546875,-19.46007109375,|0.7226481509999303
17.161637499999998|,18.84715546875,-19.46007109375,|0.7230779409999286
17.161637499999998|,18.84715546875,-19.46007109375,|0.7234420009999667
5.05655390625|,8.12113203125,-19.46007109375,|0.7238043429999834
5.05655390625|,8.12113203125,-19.46007109375,|0.7241596530000152
5.05655390625|,8.12113203125,-19.46007109375,|0.7245787649999329
1.0726023437499999|,19.46007109375,-19.46007109375,|0.7249453249999078
1.0726023437499999|,19.46007109375,-19.46007109375,|0.72530214599999
1.0726023437499999|,19.46007109375,-19.46007109375,|0.7256817789999559
13.943830468749999|,1.9919757812499999,11.645396875,|0.726127871000017
13.943830468749999|,1.9919757812499999,11.645396875,|0.7266133889999082
13.943830468749999|,1.9919757812499999,11.645396875,|0.7270709900000156
-12.411541406249999|,-19.46007109375,7.967903124999999,|0.7274867169999197
-12.411541406249999|,-19.46007109375,7.967903124999999,|0.7279004639999584
-12.411541406249999|,-19.46007109375,7.967903124999999,|0.7283780139999863
3.3710359375|,-11.18571015625,15.47611953125,|0.7288437400000021
3.3710359375|,-11.18571015625,15.47611953125,|0.7292621230000123
3.3710359375|,-11.18571015625,15.47611953125,|0.7296387349999804
-1.8387468749999998|,-10.572794531249999,11.645396875,|0.7299962329999516
-1.8387468749999998|,-10.572794531249999,11.645396875,|0.7303512830000045
-1.8387468749999998|,-10.572794531249999,11.645396875,|0.7307062290000204
4.290409374999999|,-11.3389390625,2.4516625,|0.7310622169999306
4.290409374999999|,-11.3389390625,2.4516625,|0.731470599999966
4.290409374999999|,-11.3389390625,2.4516625,|0.7319246069999963
1.68551796875|,-9.95987890625,-2.6048914062499997,|0.732441478999931
1.68551796875|,-9.95987890625,-2.6048914062499997,|0.7329082469999548
1.68551796875|,-9.95987890625,-2.6048914062499997,|0.7333228279999275
-2.1452046874999997|,-6.742071875,4.44363828125,|0.7337362109999503
-2.1452046874999997|,-6.742071875,4.44363828125,|0.7341982399999551
-2.1452046874999997|,-6.742071875,7.81467421875,|0.7346414139999524
0.0|,-10.419565624999999,7.81467421875,|0.7350266720000036
0.0|,-10.419565624999999,7.81467421875,|0.7353875039999593
0.0|,-10.419565624999999,7.81467421875,|0.7357398969999167
-10.266336718749999|,-9.80665,-2.6048914062499997,|0.7360922909999772
-10.266336718749999|,-9.80665,-2.6048914062499997,|0.7365157259999933
-10.266336718749999|,-9.80665,-2.6048914062499997,|0.7370040050000171
-5.516240625|,-9.04050546875,-0.45968671874999995,|0.7375451469999916
-5.516240625|,-9.04050546875,-0.45968671874999995,|0.7380419149999398
-4.903325|,-10.419565624999999,5.363011718749999,|0.7384364439999445
-4.903325|,-10.419565624999999,5.363011718749999,|0.738830452000002
-4.903325|,-10.419565624999999,5.363011718749999,|0.7392767519999097
-3.0645781249999997|,-8.2743609375,-0.7661445312499999,|0.739796331999969
-3.0645781249999997|,-8.2743609375,-0.7661445312499999,|0.7402230999999801
-3.0645781249999997|,-8.2743609375,-0.7661445312499999,|0.7405843999999888
-4.44363828125|,-6.89530078125,-12.258312499999999,|0.7409413770000128
-4.44363828125|,-6.89530078125,-12.258312499999999,|0.7412969480000129
-4.44363828125|,-6.89530078125,-12.258312499999999,|0.741649811000002
-4.44363828125|,-6.89530078125,-12.258312499999999,|0.7420079339999575
-2.29843359375|,-4.13718046875,-13.943830468749999,|0.7423630359999152
-2.29843359375|,-4.13718046875,-13.943830468749999,|0.7427155340000127
-2.29843359375|,-4.13718046875,-13.943830468749999,|0.7430705839999519
-1.9919757812499999|,-7.201758593749999,-9.65342109375,|0.743424799999957
-1.9919757812499999|,-7.201758593749999,-9.65342109375,|0.7437775589999092
-1.9919757812499999|,-7.201758593749999,-9.65342109375,|0.7441335459999436
-1.9919757812499999|,-6.742071875,-6.4356140625,|0.7445631790000107
-7.354987499999999|,-6.742071875,-6.4356140625,|0.7451003630000059
-7.354987499999999|,-6.742071875,-6.4356140625,|0.745706557999938
-6.742071875|,-7.967903124999999,-4.903325,|0.746538166999926
-5.8226984375|,-7.50821640625,-8.12113203125,|0.7472863919999782
-5.8226984375|,-7.50821640625,-8.12113203125,|0.7478555029999825
-5.97592734375|,-7.048529687499999,-13.33091484375,|0.7483376359999738
-5.97592734375|,-7.048529687499999,-13.33091484375,|0.748761955999953
-5.97592734375|,-7.048529687499999,-13.33091484375,|0.7491794540000001
-7.201758593749999|,-5.97592734375,-14.097059374999999,|0.7496329929999774
-7.201758593749999|,-5.97592734375,-14.097059374999999,|0.7501799689999871
-7.201758593749999|,-5.97592734375,-10.726023437499999,|0.7506967369999984
-6.282385156249999|,-6.58884296875,-10.726023437499999,|0.7511731399999917
-6.282385156249999|,-6.58884296875,-10.726023437499999,|0.7516598559999466
-7.354987499999999|,-4.903325,-8.12113203125,|0.7522398529999919
-7.354987499999999|,-4.903325,-8.12113203125,|0.7527194849999432
-7.354987499999999|,-5.66946953125,-8.427589843749999,|0.753154325999958
-9.5001921875|,-5.66946953125,-8.427589843749999,|0.7535752609999236
-9.5001921875|,-5.66946953125,-8.427589843749999,|0.7539871339999991
-9.5001921875|,-4.75009609375,-11.9518546875,|0.7544032769999376
-8.427589843749999|,-4.75009609375,-11.9518546875,|0.7548566599999731
-8.427589843749999|,-4.75009609375,-11.9518546875,|0.7554031669999404
-7.048529687499999|,-4.290409374999999,-18.84715546875,|0.7561118090000036
